timestamp,timestamp,timestamp,timestamp,seq_num,tick_type,ask_exchange,bid_exchange,bid_price,bid_size,ask_price,ask_size
2021-06-23 18:03:50.182214914+00:00,2021-06-23 18:03:50.182214914+00:00,2021-06-23 18:03:50.182214914+00:00,2021-06-23 18:03:50.182214914+00:00,673,Q,EDGX,NASDAQ_FUTURES,1.19,7,1.2,64
2021-06-23 18:10:02.571744+00:00,2021-06-23 18:10:02.571744+00:00,2021-06-23 18:10:02.571744+00:00,2021-06-23 18:10:02.571744+00:00,674,Q,EDGX,NASDAQ_FUTURES,1.19,7,1.2,44
2021-06-23 18:13:30.636074+00:00,2021-06-23 18:13:30.636074+00:00,2021-06-23 18:13:30.636074+00:00,2021-06-23 18:13:30.636074+00:00,675,Q,EDGX,NASDAQ_FUTURES,1.19,7,1.2,43
2021-06-23 18:13:51.506461173+00:00,2021-06-23 18:13:51.506461173+00:00,2021-06-23 18:13:51.506461173+00:00,2021-06-23 18:13:51.506461173+00:00,676,Q,EDGX,NASDAQ_FUTURES,1.19,15,1.2,43
2021-06-23 18:13:51.506487655+00:00,2021-06-23 18:13:51.506487655+00:00,2021-06-23 18:13:51.506487655+00:00,2021-06-23 18:13:51.506487655+00:00,677,Q,EDGX,NASDAQ_FUTURES,1.19,28,1.2,43
2021-06-23 18:13:51.507321387+00:00,2021-06-23 18:13:51.507321387+00:00,2021-06-23 18:13:51.507321387+00:00,2021-06-23 18:13:51.507321387+00:00,678,Q,EDGX,NASDAQ_FUTURES,1.19,31,1.2,43
2021-06-23 18:13:52.976104+00:00,2021-06-23 18:13:52.976104+00:00,2021-06-23 18:13:52.976104+00:00,2021-06-23 18:13:52.976104+00:00,679,Q,EDGX,NASDAQ_FUTURES,1.19,31,1.2,40
2021-06-23 18:15:20.372888086+00:00,2021-06-23 18:15:20.372888086+00:00,2021-06-23 18:15:20.372888086+00:00,2021-06-23 18:15:20.372888086+00:00,680,Q,EDGX,NASDAQ_FUTURES,1.19,30,1.2,40
2021-06-23 18:15:22.165421530+00:00,2021-06-23 18:15:22.165421530+00:00,2021-06-23 18:15:22.165421530+00:00,2021-06-23 18:15:22.165421530+00:00,681,Q,EDGX,NASDAQ_FUTURES,1.19,22,1.2,40
2021-06-23 18:15:22.165435839+00:00,2021-06-23 18:15:22.165435839+00:00,2021-06-23 18:15:22.165435839+00:00,2021-06-23 18:15:22.165435839+00:00,682,Q,EDGX,EDGX,1.19,20,1.2,40
2021-06-23 18:15:22.165644896+00:00,2021-06-23 18:15:22.165644896+00:00,2021-06-23 18:15:22.165644896+00:00,2021-06-23 18:15:22.165644896+00:00,684,Q,EDGX,Arca,1.19,6,1.2,40
2021-06-23 18:15:22.165816832+00:00,2021-06-23 18:15:22.165816832+00:00,2021-06-23 18:15:22.165816832+00:00,2021-06-23 18:15:22.165816832+00:00,685,Q,EDGX,NASDAQ_FUTURES,1.19,6,1.2,40
2021-06-23 18:16:24.800305+00:00,2021-06-23 18:16:24.800305+00:00,2021-06-23 18:16:24.800305+00:00,2021-06-23 18:16:24.800305+00:00,686,Q,EDGX,NASDAQ_FUTURES,1.19,6,1.2,41
2021-06-23 18:21:16.336504+00:00,2021-06-23 18:21:16.336504+00:00,2021-06-23 18:21:16.336504+00:00,2021-06-23 18:21:16.336504+00:00,687,Q,EDGX,NASDAQ_FUTURES,1.19,6,1.2,56
2021-06-23 18:21:20.515692+00:00,2021-06-23 18:21:20.515692+00:00,2021-06-23 18:21:20.515692+00:00,2021-06-23 18:21:20.515692+00:00,688,Q,EDGX,NASDAQ_FUTURES,1.19,6,1.2,59
2021-06-23 18:21:27.072848+00:00,2021-06-23 18:21:27.072848+00:00,2021-06-23 18:21:27.072848+00:00,2021-06-23 18:21:27.072848+00:00,689,Q,EDGX,NASDAQ_FUTURES,1.19,6,1.2,44
2021-06-23 18:21:44.536789+00:00,2021-06-23 18:21:44.536789+00:00,2021-06-23 18:21:44.536789+00:00,2021-06-23 18:21:44.536789+00:00,690,Q,EDGX,Arca,1.19,3,1.2,45
2021-06-23 18:21:44.536807997+00:00,2021-06-23 18:21:44.536807997+00:00,2021-06-23 18:21:44.536807997+00:00,2021-06-23 18:21:44.536807997+00:00,691,Q,EDGX,Arca,1.19,3,1.2,44
2021-06-23 18:21:44.536807997+00:00,2021-06-23 18:21:44.536807997+00:00,2021-06-23 18:21:44.536807997+00:00,2021-06-23 18:21:44.536807997+00:00,692,Q,EDGX,NASDAQ_FUTURES,1.19,3,1.2,44
2021-06-23 18:21:44.536809+00:00,2021-06-23 18:21:44.536809+00:00,2021-06-23 18:21:44.536809+00:00,2021-06-23 18:21:44.536809+00:00,693,Q,EDGX,Arca,1.19,3,1.2,46
2021-06-23 18:21:44.536846848+00:00,2021-06-23 18:21:44.536846848+00:00,2021-06-23 18:21:44.536846848+00:00,2021-06-23 18:21:44.536846848+00:00,694,Q,EDGX,EDGX,1.18,113,1.2,46
2021-06-23 18:21:44.537051+00:00,2021-06-23 18:21:44.537051+00:00,2021-06-23 18:21:44.537051+00:00,2021-06-23 18:21:44.537051+00:00,695,Q,EDGX,EDGX,1.18,113,1.2,46
2021-06-23 18:21:44.537102+00:00,2021-06-23 18:21:44.537102+00:00,2021-06-23 18:21:44.537102+00:00,2021-06-23 18:21:44.537102+00:00,696,Q,EDGX,EDGX,1.19,1,1.2,46
2021-06-23 18:21:44.537175+00:00,2021-06-23 18:21:44.537175+00:00,2021-06-23 18:21:44.537175+00:00,2021-06-23 18:21:44.537175+00:00,697,Q,EDGX,EDGX,1.19,1,1.2,45
2021-06-23 18:21:44.537465+00:00,2021-06-23 18:21:44.537465+00:00,2021-06-23 18:21:44.537465+00:00,2021-06-23 18:21:44.537465+00:00,698,Q,EDGX,EDGX,1.18,113,1.2,45
2021-06-23 18:21:44.537770583+00:00,2021-06-23 18:21:44.537770583+00:00,2021-06-23 18:21:44.537770583+00:00,2021-06-23 18:21:44.537770583+00:00,699,Q,EDGX,NASDAQ_FUTURES,1.19,1,1.2,45
2021-06-23 18:21:44.541637535+00:00,2021-06-23 18:21:44.541637535+00:00,2021-06-23 18:21:44.541637535+00:00,2021-06-23 18:21:44.541637535+00:00,700,Q,EDGX,NASDAQ_FUTURES,1.19,4,1.2,45
2021-06-23 18:21:44.566788+00:00,2021-06-23 18:21:44.566788+00:00,2021-06-23 18:21:44.566788+00:00,2021-06-23 18:21:44.566788+00:00,701,Q,EDGX,NASDAQ_FUTURES,1.19,4,1.2,44
2021-06-23 18:22:00.991463179+00:00,2021-06-23 18:22:00.991463179+00:00,2021-06-23 18:22:00.991463179+00:00,2021-06-23 18:22:00.991463179+00:00,702,Q,EDGX,EDGX,1.18,113,1.2,44
2021-06-23 18:22:00.991463179+00:00,2021-06-23 18:22:00.991463179+00:00,2021-06-23 18:22:00.991463179+00:00,2021-06-23 18:22:00.991463179+00:00,703,Q,EDGX,NASDAQ_FUTURES,1.19,3,1.2,44
2021-06-23 18:22:03.200873511+00:00,2021-06-23 18:22:03.200873511+00:00,2021-06-23 18:22:03.200873511+00:00,2021-06-23 18:22:03.200873511+00:00,704,Q,IEX,EDGX,1.18,113,1.19,1
2021-06-23 18:22:04.199936777+00:00,2021-06-23 18:22:04.199936777+00:00,2021-06-23 18:22:04.199936777+00:00,2021-06-23 18:22:04.199936777+00:00,705,Q,NASDAQ_FUTURES,EDGX,1.18,113,1.19,1
2021-06-23 18:22:05.200663288+00:00,2021-06-23 18:22:05.200663288+00:00,2021-06-23 18:22:05.200663288+00:00,2021-06-23 18:22:05.200663288+00:00,706,Q,NASDAQ_FUTURES,EDGX,1.18,113,1.19,2
2021-06-23 18:22:05.948514005+00:00,2021-06-23 18:22:05.948514005+00:00,2021-06-23 18:22:05.948514005+00:00,2021-06-23 18:22:05.948514005+00:00,707,Q,NASDAQ_FUTURES,EDGX,1.18,113,1.19,3
2021-06-23 18:22:37.695329110+00:00,2021-06-23 18:22:37.695329110+00:00,2021-06-23 18:22:37.695329110+00:00,2021-06-23 18:22:37.695329110+00:00,709,Q,NASDAQ_FUTURES,EDGX,1.18,113,1.19,3
2021-06-23 18:23:42.407330323+00:00,2021-06-23 18:23:42.407330323+00:00,2021-06-23 18:23:42.407330323+00:00,2021-06-23 18:23:42.407330323+00:00,710,Q,NASDAQ_FUTURES,EDGX,1.18,113,1.19,4
2021-06-23 18:23:56.005038534+00:00,2021-06-23 18:23:56.005038534+00:00,2021-06-23 18:23:56.005038534+00:00,2021-06-23 18:23:56.005038534+00:00,711,Q,NASDAQ_FUTURES,EDGX,1.18,113,1.19,7
2021-06-23 18:24:45.408030799+00:00,2021-06-23 18:24:45.408030799+00:00,2021-06-23 18:24:45.408030799+00:00,2021-06-23 18:24:45.408030799+00:00,712,Q,NASDAQ_FUTURES,EDGX,1.18,113,1.19,9
2021-06-23 18:26:51.267896+00:00,2021-06-23 18:26:51.267896+00:00,2021-06-23 18:26:51.267896+00:00,2021-06-23 18:26:51.267896+00:00,713,Q,NASDAQ_FUTURES,EDGX,1.18,114,1.19,9
2021-06-23 18:26:51.405530380+00:00,2021-06-23 18:26:51.405530380+00:00,2021-06-23 18:26:51.405530380+00:00,2021-06-23 18:26:51.405530380+00:00,714,Q,NASDAQ_FUTURES,EDGX,1.18,114,1.19,8
2021-06-23 18:26:56.267746047+00:00,2021-06-23 18:26:56.267746047+00:00,2021-06-23 18:26:56.267746047+00:00,2021-06-23 18:26:56.267746047+00:00,715,Q,NASDAQ_FUTURES,EDGX,1.18,114,1.19,7
2021-06-23 18:26:56.268436850+00:00,2021-06-23 18:26:56.268436850+00:00,2021-06-23 18:26:56.268436850+00:00,2021-06-23 18:26:56.268436850+00:00,716,Q,NASDAQ_FUTURES,EDGX,1.18,114,1.19,10
2021-06-23 18:31:27.994491872+00:00,2021-06-23 18:31:27.994491872+00:00,2021-06-23 18:31:27.994491872+00:00,2021-06-23 18:31:27.994491872+00:00,717,Q,NASDAQ_FUTURES,EDGX,1.18,114,1.19,7
2021-06-23 18:32:58.454405+00:00,2021-06-23 18:32:58.454405+00:00,2021-06-23 18:32:58.454405+00:00,2021-06-23 18:32:58.454405+00:00,718,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,7
2021-06-23 18:33:06.147505444+00:00,2021-06-23 18:33:06.147505444+00:00,2021-06-23 18:33:06.147505444+00:00,2021-06-23 18:33:06.147505444+00:00,719,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,6
2021-06-23 18:33:07.017776+00:00,2021-06-23 18:33:07.017776+00:00,2021-06-23 18:33:07.017776+00:00,2021-06-23 18:33:07.017776+00:00,720,Q,NASDAQ_FUTURES,EDGX,1.18,123,1.19,6
2021-06-23 18:37:08.756015655+00:00,2021-06-23 18:37:08.756015655+00:00,2021-06-23 18:37:08.756015655+00:00,2021-06-23 18:37:08.756015655+00:00,721,Q,NASDAQ_FUTURES,EDGX,1.18,123,1.19,5
2021-06-23 18:37:10.794601634+00:00,2021-06-23 18:37:10.794601634+00:00,2021-06-23 18:37:10.794601634+00:00,2021-06-23 18:37:10.794601634+00:00,722,Q,NASDAQ_FUTURES,EDGX,1.18,123,1.19,6
2021-06-23 18:37:19.352699448+00:00,2021-06-23 18:37:19.352699448+00:00,2021-06-23 18:37:19.352699448+00:00,2021-06-23 18:37:19.352699448+00:00,723,Q,EDGX,EDGX,1.18,123,1.19,3
2021-06-23 18:37:20.019025+00:00,2021-06-23 18:37:20.019025+00:00,2021-06-23 18:37:20.019025+00:00,2021-06-23 18:37:20.019025+00:00,724,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,3
2021-06-23 18:37:24.363592347+00:00,2021-06-23 18:37:24.363592347+00:00,2021-06-23 18:37:24.363592347+00:00,2021-06-23 18:37:24.363592347+00:00,725,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,4
2021-06-23 18:37:52.851447+00:00,2021-06-23 18:37:52.851447+00:00,2021-06-23 18:37:52.851447+00:00,2021-06-23 18:37:52.851447+00:00,726,Q,NASDAQ_FUTURES,EDGX,1.18,123,1.19,4
2021-06-23 18:39:24.768907+00:00,2021-06-23 18:39:24.768907+00:00,2021-06-23 18:39:24.768907+00:00,2021-06-23 18:39:24.768907+00:00,727,Q,NASDAQ_FUTURES,EDGX,1.18,122,1.19,4
2021-06-23 18:40:41.009251674+00:00,2021-06-23 18:40:41.009251674+00:00,2021-06-23 18:40:41.009251674+00:00,2021-06-23 18:40:41.009251674+00:00,728,Q,NASDAQ_FUTURES,EDGX,1.18,122,1.19,6
2021-06-23 18:40:42.393365530+00:00,2021-06-23 18:40:42.393365530+00:00,2021-06-23 18:40:42.393365530+00:00,2021-06-23 18:40:42.393365530+00:00,729,Q,NASDAQ_FUTURES,EDGX,1.18,122,1.19,5
2021-06-23 18:44:21.247841968+00:00,2021-06-23 18:44:21.247841968+00:00,2021-06-23 18:44:21.247841968+00:00,2021-06-23 18:44:21.247841968+00:00,730,Q,NASDAQ_FUTURES,EDGX,1.18,122,1.19,8
2021-06-23 18:44:54.319635438+00:00,2021-06-23 18:44:54.319635438+00:00,2021-06-23 18:44:54.319635438+00:00,2021-06-23 18:44:54.319635438+00:00,731,Q,NASDAQ_FUTURES,EDGX,1.18,122,1.19,12
2021-06-23 18:44:54.595140+00:00,2021-06-23 18:44:54.595140+00:00,2021-06-23 18:44:54.595140+00:00,2021-06-23 18:44:54.595140+00:00,732,Q,NASDAQ_FUTURES,EDGX,1.18,123,1.19,12
2021-06-23 18:45:01.001263335+00:00,2021-06-23 18:45:01.001263335+00:00,2021-06-23 18:45:01.001263335+00:00,2021-06-23 18:45:01.001263335+00:00,733,Q,NASDAQ_FUTURES,EDGX,1.18,123,1.19,8
2021-06-23 18:45:01.002758366+00:00,2021-06-23 18:45:01.002758366+00:00,2021-06-23 18:45:01.002758366+00:00,2021-06-23 18:45:01.002758366+00:00,734,Q,NASDAQ_FUTURES,EDGX,1.18,123,1.19,5
2021-06-23 18:45:41.347889+00:00,2021-06-23 18:45:41.347889+00:00,2021-06-23 18:45:41.347889+00:00,2021-06-23 18:45:41.347889+00:00,735,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,5
2021-06-23 18:51:36.769060574+00:00,2021-06-23 18:51:36.769060574+00:00,2021-06-23 18:51:36.769060574+00:00,2021-06-23 18:51:36.769060574+00:00,736,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,6
2021-06-23 18:51:37.615735628+00:00,2021-06-23 18:51:37.615735628+00:00,2021-06-23 18:51:37.615735628+00:00,2021-06-23 18:51:37.615735628+00:00,737,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,7
2021-06-23 18:52:11.671087935+00:00,2021-06-23 18:52:11.671087935+00:00,2021-06-23 18:52:11.671087935+00:00,2021-06-23 18:52:11.671087935+00:00,738,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,6
2021-06-23 18:52:16.121082606+00:00,2021-06-23 18:52:16.121082606+00:00,2021-06-23 18:52:16.121082606+00:00,2021-06-23 18:52:16.121082606+00:00,739,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,7
2021-06-23 18:55:14.886256522+00:00,2021-06-23 18:55:14.886256522+00:00,2021-06-23 18:55:14.886256522+00:00,2021-06-23 18:55:14.886256522+00:00,740,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,6
2021-06-23 18:59:59.308958+00:00,2021-06-23 18:59:59.308958+00:00,2021-06-23 18:59:59.308958+00:00,2021-06-23 18:59:59.308958+00:00,741,Q,NASDAQ_FUTURES,EDGX,1.18,125,1.19,6
2021-06-23 19:00:06.177813721+00:00,2021-06-23 19:00:06.177813721+00:00,2021-06-23 19:00:06.177813721+00:00,2021-06-23 19:00:06.177813721+00:00,742,Q,NASDAQ_FUTURES,EDGX,1.18,125,1.19,5
2021-06-23 19:00:06.256196264+00:00,2021-06-23 19:00:06.256196264+00:00,2021-06-23 19:00:06.256196264+00:00,2021-06-23 19:00:06.256196264+00:00,743,Q,NASDAQ_FUTURES,EDGX,1.18,125,1.19,6
2021-06-23 19:00:24.591843328+00:00,2021-06-23 19:00:24.591843328+00:00,2021-06-23 19:00:24.591843328+00:00,2021-06-23 19:00:24.591843328+00:00,744,Q,NSX,EDGX,1.18,125,1.19,7
2021-06-23 19:00:38.412216+00:00,2021-06-23 19:00:38.412216+00:00,2021-06-23 19:00:38.412216+00:00,2021-06-23 19:00:38.412216+00:00,745,Q,NSX,EDGX,1.18,124,1.19,7
2021-06-23 19:01:27.739734528+00:00,2021-06-23 19:01:27.739734528+00:00,2021-06-23 19:01:27.739734528+00:00,2021-06-23 19:01:27.739734528+00:00,746,Q,NSX,EDGX,1.18,124,1.19,9
2021-06-23 19:01:39.574480128+00:00,2021-06-23 19:01:39.574480128+00:00,2021-06-23 19:01:39.574480128+00:00,2021-06-23 19:01:39.574480128+00:00,747,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,5
2021-06-23 19:01:39.594311168+00:00,2021-06-23 19:01:39.594311168+00:00,2021-06-23 19:01:39.594311168+00:00,2021-06-23 19:01:39.594311168+00:00,748,Q,NSX,EDGX,1.18,124,1.19,9
2021-06-23 19:02:45.002909+00:00,2021-06-23 19:02:45.002909+00:00,2021-06-23 19:02:45.002909+00:00,2021-06-23 19:02:45.002909+00:00,749,Q,NSX,EDGX,1.18,123,1.19,9
2021-06-23 19:02:54.577512448+00:00,2021-06-23 19:02:54.577512448+00:00,2021-06-23 19:02:54.577512448+00:00,2021-06-23 19:02:54.577512448+00:00,750,Q,NASDAQ_FUTURES,EDGX,1.18,123,1.19,5
2021-06-23 19:02:54.599207936+00:00,2021-06-23 19:02:54.599207936+00:00,2021-06-23 19:02:54.599207936+00:00,2021-06-23 19:02:54.599207936+00:00,751,Q,NSX,EDGX,1.18,123,1.19,9
2021-06-23 19:03:25.749221+00:00,2021-06-23 19:03:25.749221+00:00,2021-06-23 19:03:25.749221+00:00,2021-06-23 19:03:25.749221+00:00,752,Q,NSX,EDGX,1.18,124,1.19,9
2021-06-23 19:03:25.749276416+00:00,2021-06-23 19:03:25.749276416+00:00,2021-06-23 19:03:25.749276416+00:00,2021-06-23 19:03:25.749276416+00:00,753,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,3
2021-06-23 19:03:25.749515+00:00,2021-06-23 19:03:25.749515+00:00,2021-06-23 19:03:25.749515+00:00,2021-06-23 19:03:25.749515+00:00,754,Q,NASDAQ_FUTURES,EDGX,1.18,125,1.19,3
2021-06-23 19:03:25.749663+00:00,2021-06-23 19:03:25.749663+00:00,2021-06-23 19:03:25.749663+00:00,2021-06-23 19:03:25.749663+00:00,755,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,3
2021-06-23 19:03:25.779216+00:00,2021-06-23 19:03:25.779216+00:00,2021-06-23 19:03:25.779216+00:00,2021-06-23 19:03:25.779216+00:00,756,Q,NASDAQ_FUTURES,EDGX,1.18,123,1.19,3
2021-06-23 19:03:26.195226880+00:00,2021-06-23 19:03:26.195226880+00:00,2021-06-23 19:03:26.195226880+00:00,2021-06-23 19:03:26.195226880+00:00,757,Q,NSX,EDGX,1.18,123,1.19,4
2021-06-23 19:03:26.195713280+00:00,2021-06-23 19:03:26.195713280+00:00,2021-06-23 19:03:26.195713280+00:00,2021-06-23 19:03:26.195713280+00:00,758,Q,NASDAQ_FUTURES,EDGX,1.18,123,1.19,3
2021-06-23 19:07:17.902723927+00:00,2021-06-23 19:07:17.902723927+00:00,2021-06-23 19:07:17.902723927+00:00,2021-06-23 19:07:17.902723927+00:00,759,Q,NASDAQ_FUTURES,EDGX,1.18,123,1.19,2
2021-06-23 19:07:23.190792577+00:00,2021-06-23 19:07:23.190792577+00:00,2021-06-23 19:07:23.190792577+00:00,2021-06-23 19:07:23.190792577+00:00,760,Q,NASDAQ_FUTURES,EDGX,1.18,123,1.19,3
2021-06-23 19:07:41.011016+00:00,2021-06-23 19:07:41.011016+00:00,2021-06-23 19:07:41.011016+00:00,2021-06-23 19:07:41.011016+00:00,761,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,3
2021-06-23 19:10:07.356226+00:00,2021-06-23 19:10:07.356226+00:00,2021-06-23 19:10:07.356226+00:00,2021-06-23 19:10:07.356226+00:00,762,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,3
2021-06-23 19:10:07.356304659+00:00,2021-06-23 19:10:07.356304659+00:00,2021-06-23 19:10:07.356304659+00:00,2021-06-23 19:10:07.356304659+00:00,763,Q,EDGX,EDGX,1.18,124,1.19,3
2021-06-23 19:10:07.356358+00:00,2021-06-23 19:10:07.356358+00:00,2021-06-23 19:10:07.356358+00:00,2021-06-23 19:10:07.356358+00:00,764,Q,NASDAQ_FUTURES,EDGX,1.18,125,1.19,3
2021-06-23 19:10:07.356584+00:00,2021-06-23 19:10:07.356584+00:00,2021-06-23 19:10:07.356584+00:00,2021-06-23 19:10:07.356584+00:00,765,Q,NASDAQ_FUTURES,EDGX,1.18,126,1.19,3
2021-06-23 19:10:07.356761+00:00,2021-06-23 19:10:07.356761+00:00,2021-06-23 19:10:07.356761+00:00,2021-06-23 19:10:07.356761+00:00,766,Q,NASDAQ_FUTURES,EDGX,1.18,125,1.19,3
2021-06-23 19:10:07.356915+00:00,2021-06-23 19:10:07.356915+00:00,2021-06-23 19:10:07.356915+00:00,2021-06-23 19:10:07.356915+00:00,767,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,3
2021-06-23 19:10:07.359479613+00:00,2021-06-23 19:10:07.359479613+00:00,2021-06-23 19:10:07.359479613+00:00,2021-06-23 19:10:07.359479613+00:00,768,Q,EDGX,EDGX,1.18,124,1.2,33
2021-06-23 19:10:07.359479613+00:00,2021-06-23 19:10:07.359479613+00:00,2021-06-23 19:10:07.359479613+00:00,2021-06-23 19:10:07.359479613+00:00,769,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,1
2021-06-23 19:10:07.359519976+00:00,2021-06-23 19:10:07.359519976+00:00,2021-06-23 19:10:07.359519976+00:00,2021-06-23 19:10:07.359519976+00:00,770,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,1
2021-06-23 19:10:07.359528476+00:00,2021-06-23 19:10:07.359528476+00:00,2021-06-23 19:10:07.359528476+00:00,2021-06-23 19:10:07.359528476+00:00,771,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,3
2021-06-23 19:10:07.359771+00:00,2021-06-23 19:10:07.359771+00:00,2021-06-23 19:10:07.359771+00:00,2021-06-23 19:10:07.359771+00:00,772,Q,NASDAQ_FUTURES,EDGX,1.18,125,1.19,3
2021-06-23 19:10:07.360347+00:00,2021-06-23 19:10:07.360347+00:00,2021-06-23 19:10:07.360347+00:00,2021-06-23 19:10:07.360347+00:00,773,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,3
2021-06-23 19:10:07.361456172+00:00,2021-06-23 19:10:07.361456172+00:00,2021-06-23 19:10:07.361456172+00:00,2021-06-23 19:10:07.361456172+00:00,774,Q,EDGX,EDGX,1.18,124,1.2,33
2021-06-23 19:10:07.361456172+00:00,2021-06-23 19:10:07.361456172+00:00,2021-06-23 19:10:07.361456172+00:00,2021-06-23 19:10:07.361456172+00:00,775,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,2
2021-06-23 19:10:07.361497572+00:00,2021-06-23 19:10:07.361497572+00:00,2021-06-23 19:10:07.361497572+00:00,2021-06-23 19:10:07.361497572+00:00,776,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,2
2021-06-23 19:10:07.361498597+00:00,2021-06-23 19:10:07.361498597+00:00,2021-06-23 19:10:07.361498597+00:00,2021-06-23 19:10:07.361498597+00:00,777,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,3
2021-06-23 19:10:07.363601025+00:00,2021-06-23 19:10:07.363601025+00:00,2021-06-23 19:10:07.363601025+00:00,2021-06-23 19:10:07.363601025+00:00,778,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,1
2021-06-23 19:10:07.363640634+00:00,2021-06-23 19:10:07.363640634+00:00,2021-06-23 19:10:07.363640634+00:00,2021-06-23 19:10:07.363640634+00:00,779,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,3
2021-06-23 19:10:07.603145+00:00,2021-06-23 19:10:07.603145+00:00,2021-06-23 19:10:07.603145+00:00,2021-06-23 19:10:07.603145+00:00,780,Q,NASDAQ_FUTURES,EDGX,1.18,125,1.19,3
2021-06-23 19:10:07.618901+00:00,2021-06-23 19:10:07.618901+00:00,2021-06-23 19:10:07.618901+00:00,2021-06-23 19:10:07.618901+00:00,781,Q,EDGA,EDGX,1.18,125,1.19,7
2021-06-23 19:11:22.601341+00:00,2021-06-23 19:11:22.601341+00:00,2021-06-23 19:11:22.601341+00:00,2021-06-23 19:11:22.601341+00:00,782,Q,EDGA,EDGX,1.18,125,1.19,3
2021-06-23 19:11:22.621385+00:00,2021-06-23 19:11:22.621385+00:00,2021-06-23 19:11:22.621385+00:00,2021-06-23 19:11:22.621385+00:00,783,Q,EDGA,EDGX,1.18,125,1.19,7
2021-06-23 19:12:37.604295+00:00,2021-06-23 19:12:37.604295+00:00,2021-06-23 19:12:37.604295+00:00,2021-06-23 19:12:37.604295+00:00,784,Q,NASDAQ_FUTURES,EDGX,1.18,125,1.19,3
2021-06-23 19:12:37.623003+00:00,2021-06-23 19:12:37.623003+00:00,2021-06-23 19:12:37.623003+00:00,2021-06-23 19:12:37.623003+00:00,785,Q,EDGA,EDGX,1.18,125,1.19,7
2021-06-23 19:13:52.606288+00:00,2021-06-23 19:13:52.606288+00:00,2021-06-23 19:13:52.606288+00:00,2021-06-23 19:13:52.606288+00:00,786,Q,NASDAQ_FUTURES,EDGX,1.18,125,1.19,3
2021-06-23 19:13:52.625418+00:00,2021-06-23 19:13:52.625418+00:00,2021-06-23 19:13:52.625418+00:00,2021-06-23 19:13:52.625418+00:00,787,Q,EDGA,EDGX,1.18,125,1.19,7
2021-06-23 19:14:21.519574+00:00,2021-06-23 19:14:21.519574+00:00,2021-06-23 19:14:21.519574+00:00,2021-06-23 19:14:21.519574+00:00,788,Q,EDGA,EDGX,1.18,125,1.19,6
2021-06-23 19:15:07.609295+00:00,2021-06-23 19:15:07.609295+00:00,2021-06-23 19:15:07.609295+00:00,2021-06-23 19:15:07.609295+00:00,789,Q,NASDAQ_FUTURES,EDGX,1.18,125,1.19,3
2021-06-23 19:15:10.130640+00:00,2021-06-23 19:15:10.130640+00:00,2021-06-23 19:15:10.130640+00:00,2021-06-23 19:15:10.130640+00:00,790,Q,NASDAQ_FUTURES,EDGX,1.18,124,1.19,3
2021-06-23 19:17:39.510823+00:00,2021-06-23 19:17:39.510823+00:00,2021-06-23 19:17:39.510823+00:00,2021-06-23 19:17:39.510823+00:00,791,Q,EDGA,EDGX,1.18,124,1.19,5
2021-06-23 19:18:29.196694+00:00,2021-06-23 19:18:29.196694+00:00,2021-06-23 19:18:29.196694+00:00,2021-06-23 19:18:29.196694+00:00,792,Q,EDGA,EDGX,1.18,125,1.19,5
2021-06-23 19:18:29.310820+00:00,2021-06-23 19:18:29.310820+00:00,2021-06-23 19:18:29.310820+00:00,2021-06-23 19:18:29.310820+00:00,793,Q,EDGA,EDGX,1.18,125,1.19,6
2021-06-23 19:18:41.251456+00:00,2021-06-23 19:18:41.251456+00:00,2021-06-23 19:18:41.251456+00:00,2021-06-23 19:18:41.251456+00:00,794,Q,EDGA,EDGX,1.18,155,1.19,6
2021-06-23 19:18:54.493291+00:00,2021-06-23 19:18:54.493291+00:00,2021-06-23 19:18:54.493291+00:00,2021-06-23 19:18:54.493291+00:00,795,Q,NASDAQ_FUTURES,EDGX,1.18,155,1.19,3
