timestamp,timestamp,id,tick_type,exchange,price,size
2021-06-23 13:55:01.334496075+00:00,2021-06-23 13:55:01.334496075+00:00,48,T,NASDAQ_FUTURES,1.19,100
2021-06-23 13:55:01.334548480+00:00,2021-06-23 13:55:01.334548480+00:00,3,T,NYSE,1.19,200
2021-06-23 13:55:01.334622109+00:00,2021-06-23 13:55:01.334622109+00:00,49,T,NASDAQ_FUTURES,1.19,11
2021-06-23 13:55:01.338066+00:00,2021-06-23 13:55:01.338066+00:00,36,T,EDGX,1.19,45
2021-06-23 14:00:13.854910353+00:00,2021-06-23 14:00:13.854910353+00:00,50,T,NASDAQ_FUTURES,1.195,98
2021-06-23 14:00:13.857000+00:00,2021-06-23 14:00:13.857000+00:00,88,T,FINRA,1.2,23
2021-06-23 14:00:13.857124+00:00,2021-06-23 14:00:13.857124+00:00,5,T,EDGA,1.2,100
2021-06-23 14:00:13.858000+00:00,2021-06-23 14:00:13.858000+00:00,89,T,FINRA,1.2,700
2021-06-23 14:00:14.332000+00:00,2021-06-23 14:00:14.332000+00:00,90,T,FINRA,1.1994,79
2021-06-23 14:01:07.623000+00:00,2021-06-23 14:01:07.623000+00:00,91,T,FINRA,1.1982,100
2021-06-23 14:01:07.623000+00:00,2021-06-23 14:01:07.623000+00:00,92,T,FINRA,1.1982,200
2021-06-23 14:01:07.623000+00:00,2021-06-23 14:01:07.623000+00:00,93,T,FINRA,1.1982,200
2021-06-23 14:01:07.623134+00:00,2021-06-23 14:01:07.623134+00:00,8,T,BYX,1.2,100
2021-06-23 14:01:07.623148+00:00,2021-06-23 14:01:07.623148+00:00,37,T,EDGX,1.2,200
2021-06-23 14:01:07.623148+00:00,2021-06-23 14:01:07.623148+00:00,38,T,EDGX,1.2,200
2021-06-23 14:01:44.738000+00:00,2021-06-23 14:01:44.738000+00:00,94,T,FINRA,1.1963,3080
2021-06-23 14:02:45.452000+00:00,2021-06-23 14:02:45.452000+00:00,17,T,FINRA,1.2,500
2021-06-23 14:03:16.842000+00:00,2021-06-23 14:03:16.842000+00:00,95,T,FINRA,1.195,200
2021-06-23 14:03:16.842000+00:00,2021-06-23 14:03:16.842000+00:00,96,T,FINRA,1.195,100
2021-06-23 14:03:16.842000+00:00,2021-06-23 14:03:16.842000+00:00,100,T,FINRA,1.195,100
2021-06-23 14:03:16.842000+00:00,2021-06-23 14:03:16.842000+00:00,102,T,FINRA,1.195,100
2021-06-23 14:03:16.842000+00:00,2021-06-23 14:03:16.842000+00:00,107,T,FINRA,1.195,100
2021-06-23 14:03:16.845000+00:00,2021-06-23 14:03:16.845000+00:00,97,T,FINRA,1.195,200
2021-06-23 14:03:16.845000+00:00,2021-06-23 14:03:16.845000+00:00,98,T,FINRA,1.1925,200
2021-06-23 14:03:16.845000+00:00,2021-06-23 14:03:16.845000+00:00,101,T,FINRA,1.191,200
2021-06-23 14:03:16.845000+00:00,2021-06-23 14:03:16.845000+00:00,103,T,FINRA,1.1925,200
2021-06-23 14:03:16.845000+00:00,2021-06-23 14:03:16.845000+00:00,106,T,FINRA,1.195,200
2021-06-23 14:03:16.846171+00:00,2021-06-23 14:03:16.846171+00:00,39,T,EDGX,1.19,55
2021-06-23 14:03:16.846171+00:00,2021-06-23 14:03:16.846171+00:00,40,T,EDGX,1.19,1045
2021-06-23 14:03:16.846233+00:00,2021-06-23 14:03:16.846233+00:00,15,T,BATS,1.19,1300
2021-06-23 14:03:16.846253958+00:00,2021-06-23 14:03:16.846253958+00:00,51,T,NASDAQ_FUTURES,1.19,1300
2021-06-23 14:03:16.846253958+00:00,2021-06-23 14:03:16.846253958+00:00,52,T,NASDAQ_FUTURES,1.19,200
2021-06-23 14:03:16.846253958+00:00,2021-06-23 14:03:16.846253958+00:00,53,T,NASDAQ_FUTURES,1.19,300
2021-06-23 14:03:16.846253958+00:00,2021-06-23 14:03:16.846253958+00:00,54,T,NASDAQ_FUTURES,1.19,100
2021-06-23 14:03:16.846275584+00:00,2021-06-23 14:03:16.846275584+00:00,24,T,Arca,1.19,1300
2021-06-23 14:03:16.846275584+00:00,2021-06-23 14:03:16.846275584+00:00,25,T,Arca,1.19,300
2021-06-23 14:03:16.846275584+00:00,2021-06-23 14:03:16.846275584+00:00,26,T,Arca,1.19,100
2021-06-23 14:03:16.846354+00:00,2021-06-23 14:03:16.846354+00:00,41,T,EDGX,1.19,10
2021-06-23 14:03:16.846434038+00:00,2021-06-23 14:03:16.846434038+00:00,6,T,IEX,1.19,6
2021-06-23 14:03:16.846434038+00:00,2021-06-23 14:03:16.846434038+00:00,7,T,IEX,1.19,94
2021-06-23 14:03:16.846467584+00:00,2021-06-23 14:03:16.846467584+00:00,4,T,NYSE,1.19,100
2021-06-23 14:03:16.846578688+00:00,2021-06-23 14:03:16.846578688+00:00,5,T,NYSE,1.19,50
2021-06-23 14:03:16.846687460+00:00,2021-06-23 14:03:16.846687460+00:00,8,T,IEX,1.19,6
2021-06-23 14:03:16.848000+00:00,2021-06-23 14:03:16.848000+00:00,99,T,FINRA,1.19,9000
2021-06-23 14:03:16.852387+00:00,2021-06-23 14:03:16.852387+00:00,16,T,BATS,1.18,200
2021-06-23 14:03:16.852387+00:00,2021-06-23 14:03:16.852387+00:00,17,T,BATS,1.18,200
2021-06-23 14:03:16.852396+00:00,2021-06-23 14:03:16.852396+00:00,42,T,EDGX,1.18,2000
2021-06-23 14:03:16.852396+00:00,2021-06-23 14:03:16.852396+00:00,43,T,EDGX,1.18,100
2021-06-23 14:03:16.852489041+00:00,2021-06-23 14:03:16.852489041+00:00,55,T,NASDAQ_FUTURES,1.18,2600
2021-06-23 14:03:16.852489041+00:00,2021-06-23 14:03:16.852489041+00:00,56,T,NASDAQ_FUTURES,1.18,5
2021-06-23 14:03:16.852489041+00:00,2021-06-23 14:03:16.852489041+00:00,57,T,NASDAQ_FUTURES,1.18,100
2021-06-23 14:03:16.852489041+00:00,2021-06-23 14:03:16.852489041+00:00,58,T,NASDAQ_FUTURES,1.18,5
2021-06-23 14:03:16.852489041+00:00,2021-06-23 14:03:16.852489041+00:00,59,T,NASDAQ_FUTURES,1.18,620
2021-06-23 14:03:16.852489041+00:00,2021-06-23 14:03:16.852489041+00:00,60,T,NASDAQ_FUTURES,1.18,10
2021-06-23 14:03:16.852489041+00:00,2021-06-23 14:03:16.852489041+00:00,61,T,NASDAQ_FUTURES,1.18,160
2021-06-23 14:03:16.852557881+00:00,2021-06-23 14:03:16.852557881+00:00,62,T,NASDAQ_FUTURES,1.18,90
2021-06-23 14:03:16.852557881+00:00,2021-06-23 14:03:16.852557881+00:00,63,T,NASDAQ_FUTURES,1.18,200
2021-06-23 14:03:16.852595456+00:00,2021-06-23 14:03:16.852595456+00:00,6,T,NYSE,1.18,200
2021-06-23 14:03:16.859000+00:00,2021-06-23 14:03:16.859000+00:00,104,T,FINRA,1.17,100
2021-06-23 14:03:16.859000+00:00,2021-06-23 14:03:16.859000+00:00,105,T,FINRA,1.17,100
2021-06-23 14:03:16.860227+00:00,2021-06-23 14:03:16.860227+00:00,44,T,EDGX,1.17,1096
2021-06-23 14:03:16.860227+00:00,2021-06-23 14:03:16.860227+00:00,45,T,EDGX,1.17,500
2021-06-23 14:03:16.860227+00:00,2021-06-23 14:03:16.860227+00:00,46,T,EDGX,1.17,2
2021-06-23 14:03:16.860227+00:00,2021-06-23 14:03:16.860227+00:00,47,T,EDGX,1.17,202
2021-06-23 14:03:16.860274+00:00,2021-06-23 14:03:16.860274+00:00,18,T,BATS,1.17,1100
2021-06-23 14:03:16.860274+00:00,2021-06-23 14:03:16.860274+00:00,19,T,BATS,1.17,300
2021-06-23 14:03:16.860274+00:00,2021-06-23 14:03:16.860274+00:00,20,T,BATS,1.17,200
2021-06-23 14:03:16.860422905+00:00,2021-06-23 14:03:16.860422905+00:00,64,T,NASDAQ_FUTURES,1.17,10
2021-06-23 14:03:16.860422905+00:00,2021-06-23 14:03:16.860422905+00:00,65,T,NASDAQ_FUTURES,1.17,4729
2021-06-23 14:03:16.860427008+00:00,2021-06-23 14:03:16.860427008+00:00,27,T,Arca,1.17,100
2021-06-23 14:03:16.860427008+00:00,2021-06-23 14:03:16.860427008+00:00,28,T,Arca,1.17,100
2021-06-23 14:03:17.608000+00:00,2021-06-23 14:03:17.608000+00:00,109,T,FINRA,1.19,100
2021-06-23 14:03:17.609000+00:00,2021-06-23 14:03:17.609000+00:00,108,T,FINRA,1.19,100
2021-06-23 14:03:31.351000+00:00,2021-06-23 14:03:31.351000+00:00,110,T,FINRA,1.19,36
2021-06-23 14:03:33.039000+00:00,2021-06-23 14:03:33.039000+00:00,111,T,FINRA,1.19,39
2021-06-23 14:03:33.040677+00:00,2021-06-23 14:03:33.040677+00:00,48,T,EDGX,1.19,300
2021-06-23 14:03:33.040733+00:00,2021-06-23 14:03:33.040733+00:00,21,T,BATS,1.19,111
2021-06-23 14:03:33.040884992+00:00,2021-06-23 14:03:33.040884992+00:00,29,T,Arca,1.19,300
2021-06-23 14:04:00.146000+00:00,2021-06-23 14:04:00.146000+00:00,112,T,FINRA,1.191,200
2021-06-23 14:04:25.145000+00:00,2021-06-23 14:04:25.145000+00:00,18,T,FINRA,1.193,1000
2021-06-23 14:05:08.053000+00:00,2021-06-23 14:05:08.053000+00:00,19,T,FINRA,1.1948,1
2021-06-23 14:06:17.132000+00:00,2021-06-23 14:06:17.132000+00:00,113,T,FINRA,1.2,6
2021-06-23 14:06:58.299000+00:00,2021-06-23 14:06:58.299000+00:00,116,T,FINRA,1.2,100
2021-06-23 14:06:58.299000+00:00,2021-06-23 14:06:58.299000+00:00,117,T,FINRA,1.2,100
2021-06-23 14:06:58.299000+00:00,2021-06-23 14:06:58.299000+00:00,118,T,FINRA,1.2,100
2021-06-23 14:06:58.300000+00:00,2021-06-23 14:06:58.300000+00:00,114,T,FINRA,1.2,94
2021-06-23 14:06:58.300176+00:00,2021-06-23 14:06:58.300176+00:00,6,T,EDGA,1.19,100
2021-06-23 14:06:58.300358+00:00,2021-06-23 14:06:58.300358+00:00,49,T,EDGX,1.19,100
2021-06-23 14:06:58.300444672+00:00,2021-06-23 14:06:58.300444672+00:00,30,T,Arca,1.19,1037
2021-06-23 14:06:58.300479085+00:00,2021-06-23 14:06:58.300479085+00:00,66,T,NASDAQ_FUTURES,1.19,200
2021-06-23 14:06:58.300479085+00:00,2021-06-23 14:06:58.300479085+00:00,67,T,NASDAQ_FUTURES,1.19,1000
2021-06-23 14:06:58.300817821+00:00,2021-06-23 14:06:58.300817821+00:00,9,T,IEX,1.19,6
2021-06-23 14:06:58.300996593+00:00,2021-06-23 14:06:58.300996593+00:00,10,T,IEX,1.19,5
2021-06-23 14:06:58.301000+00:00,2021-06-23 14:06:58.301000+00:00,115,T,FINRA,1.19,100
2021-06-23 14:06:58.301547+00:00,2021-06-23 14:06:58.301547+00:00,22,T,BATS,1.19,6
2021-06-23 14:06:58.301808+00:00,2021-06-23 14:06:58.301808+00:00,50,T,EDGX,1.19,6
2021-06-23 14:06:58.302174464+00:00,2021-06-23 14:06:58.302174464+00:00,31,T,Arca,1.19,5
2021-06-23 14:09:09.750000+00:00,2021-06-23 14:09:09.750000+00:00,20,T,FINRA,1.2,4
2021-06-23 14:09:09.750000+00:00,2021-06-23 14:09:09.750000+00:00,21,T,FINRA,1.19,11
2021-06-23 14:09:13.076896691+00:00,2021-06-23 14:09:13.076896691+00:00,68,T,NASDAQ_FUTURES,1.19,55
2021-06-23 14:09:20.190000+00:00,2021-06-23 14:09:20.190000+00:00,22,T,FINRA,1.19,1
2021-06-23 14:09:27.559000+00:00,2021-06-23 14:09:27.559000+00:00,23,T,FINRA,1.19,1
2021-06-23 14:09:27.572000+00:00,2021-06-23 14:09:27.572000+00:00,24,T,FINRA,1.1893,200
2021-06-23 14:09:28.548000+00:00,2021-06-23 14:09:28.548000+00:00,119,T,FINRA,1.19,100
2021-06-23 14:09:56.615000+00:00,2021-06-23 14:09:56.615000+00:00,120,T,FINRA,1.19,400
2021-06-23 14:10:26.825942386+00:00,2021-06-23 14:10:26.825942386+00:00,11,T,IEX,1.185,100
2021-06-23 14:10:26.826000+00:00,2021-06-23 14:10:26.826000+00:00,121,T,FINRA,1.1847,2900
2021-06-23 14:10:27.574000+00:00,2021-06-23 14:10:27.574000+00:00,122,T,FINRA,1.19,100
2021-06-23 14:10:27.575000+00:00,2021-06-23 14:10:27.575000+00:00,123,T,FINRA,1.19,100
2021-06-23 14:10:43.401574+00:00,2021-06-23 14:10:43.401574+00:00,51,T,EDGX,1.19,1000
2021-06-23 14:11:01.292000+00:00,2021-06-23 14:11:01.292000+00:00,25,T,FINRA,1.185,173
2021-06-23 14:12:21.420044+00:00,2021-06-23 14:12:21.420044+00:00,52,T,EDGX,1.19,20
2021-06-23 14:12:46.182000+00:00,2021-06-23 14:12:46.182000+00:00,26,T,FINRA,1.188,100
2021-06-23 14:13:01.787000+00:00,2021-06-23 14:13:01.787000+00:00,27,T,FINRA,1.188,100
2021-06-23 14:13:18.268000+00:00,2021-06-23 14:13:18.268000+00:00,28,T,FINRA,1.188,100
2021-06-23 14:14:35.442000+00:00,2021-06-23 14:14:35.442000+00:00,124,T,FINRA,1.19,1
2021-06-23 14:14:37.032000+00:00,2021-06-23 14:14:37.032000+00:00,29,T,FINRA,1.1889,10
2021-06-23 14:14:47.546000+00:00,2021-06-23 14:14:47.546000+00:00,125,T,FINRA,1.1886,17
2021-06-23 14:14:57.947000+00:00,2021-06-23 14:14:57.947000+00:00,126,T,FINRA,1.185,100
2021-06-23 14:14:57.949688520+00:00,2021-06-23 14:14:57.949688520+00:00,12,T,IEX,1.185,600
2021-06-23 14:15:05.226000+00:00,2021-06-23 14:15:05.226000+00:00,127,T,FINRA,1.1886,3
2021-06-23 14:15:17.634007187+00:00,2021-06-23 14:15:17.634007187+00:00,13,T,IEX,1.185,600
2021-06-23 14:15:48.649436281+00:00,2021-06-23 14:15:48.649436281+00:00,14,T,IEX,1.185,100
2021-06-23 14:16:05.912000+00:00,2021-06-23 14:16:05.912000+00:00,128,T,FINRA,1.1879,10
2021-06-23 14:16:33.049000+00:00,2021-06-23 14:16:33.049000+00:00,30,T,FINRA,1.1899,90
2021-06-23 14:16:34.212000+00:00,2021-06-23 14:16:34.212000+00:00,129,T,FINRA,1.1879,1
2021-06-23 14:16:50.514000+00:00,2021-06-23 14:16:50.514000+00:00,130,T,FINRA,1.1879,2
2021-06-23 14:17:03.102000+00:00,2021-06-23 14:17:03.102000+00:00,131,T,FINRA,1.1879,2
2021-06-23 14:17:20.566000+00:00,2021-06-23 14:17:20.566000+00:00,132,T,FINRA,1.19,1
2021-06-23 14:17:26.198000+00:00,2021-06-23 14:17:26.198000+00:00,133,T,FINRA,1.185,1000
2021-06-23 14:17:41.407000+00:00,2021-06-23 14:17:41.407000+00:00,31,T,FINRA,1.1881,500
2021-06-23 14:18:45.816095488+00:00,2021-06-23 14:18:45.816095488+00:00,7,T,NYSE,1.185,100
2021-06-23 14:18:45.816818176+00:00,2021-06-23 14:18:45.816818176+00:00,8,T,NYSE,1.185,100
2021-06-23 14:18:45.817000+00:00,2021-06-23 14:18:45.817000+00:00,134,T,FINRA,1.1886,4800
2021-06-23 14:18:46.675000+00:00,2021-06-23 14:18:46.675000+00:00,135,T,FINRA,1.19,100
2021-06-23 14:18:46.676000+00:00,2021-06-23 14:18:46.676000+00:00,136,T,FINRA,1.19,100
2021-06-23 14:18:46.678000+00:00,2021-06-23 14:18:46.678000+00:00,137,T,FINRA,1.19,200
2021-06-23 14:19:13.905000+00:00,2021-06-23 14:19:13.905000+00:00,32,T,FINRA,1.1886,1
2021-06-23 14:19:29.930000+00:00,2021-06-23 14:19:29.930000+00:00,33,T,FINRA,1.185,4
2021-06-23 14:19:56.822000+00:00,2021-06-23 14:19:56.822000+00:00,138,T,FINRA,1.19,100
2021-06-23 14:21:53.828328+00:00,2021-06-23 14:21:53.828328+00:00,7,T,EDGA,1.185,100
2021-06-23 14:21:53.828679+00:00,2021-06-23 14:21:53.828679+00:00,8,T,EDGA,1.185,100
2021-06-23 14:21:53.829055+00:00,2021-06-23 14:21:53.829055+00:00,9,T,BYX,1.19,50
2021-06-23 14:22:01.923000+00:00,2021-06-23 14:22:01.923000+00:00,139,T,FINRA,1.1811,1000
2021-06-23 14:22:44.640000+00:00,2021-06-23 14:22:44.640000+00:00,140,T,FINRA,1.19,2
2021-06-23 14:23:13.470000+00:00,2021-06-23 14:23:13.470000+00:00,34,T,FINRA,1.1849,250
2021-06-23 14:24:20.737000+00:00,2021-06-23 14:24:20.737000+00:00,141,T,FINRA,1.1876,180
2021-06-23 14:25:18.429000+00:00,2021-06-23 14:25:18.429000+00:00,35,T,FINRA,1.1899,30
2021-06-23 14:25:43.892000+00:00,2021-06-23 14:25:43.892000+00:00,36,T,FINRA,1.1885,4
2021-06-23 14:25:59.122000+00:00,2021-06-23 14:25:59.122000+00:00,37,T,FINRA,1.1853,1000
2021-06-23 14:26:01.138000+00:00,2021-06-23 14:26:01.138000+00:00,38,T,FINRA,1.181,19
2021-06-23 14:26:01.309000+00:00,2021-06-23 14:26:01.309000+00:00,39,T,FINRA,1.185,1
2021-06-23 14:26:53.577120795+00:00,2021-06-23 14:26:53.577120795+00:00,15,T,IEX,1.185,690
2021-06-23 14:26:53.806092800+00:00,2021-06-23 14:26:53.806092800+00:00,16,T,IEX,1.185,100
2021-06-23 14:26:53.809000+00:00,2021-06-23 14:26:53.809000+00:00,142,T,FINRA,1.19,100
2021-06-23 14:27:18.211000+00:00,2021-06-23 14:27:18.211000+00:00,143,T,FINRA,1.184,1000
2021-06-23 14:27:59.467000+00:00,2021-06-23 14:27:59.467000+00:00,144,T,FINRA,1.18,1
2021-06-23 14:27:59.471000+00:00,2021-06-23 14:27:59.471000+00:00,145,T,FINRA,1.185,200
2021-06-23 14:27:59.474000+00:00,2021-06-23 14:27:59.474000+00:00,146,T,FINRA,1.185,200
2021-06-23 14:27:59.475000+00:00,2021-06-23 14:27:59.475000+00:00,147,T,FINRA,1.1801,200
2021-06-23 14:27:59.477000+00:00,2021-06-23 14:27:59.477000+00:00,148,T,FINRA,1.185,199
2021-06-23 14:27:59.485000+00:00,2021-06-23 14:27:59.485000+00:00,149,T,FINRA,1.1801,700
2021-06-23 14:28:22.325000+00:00,2021-06-23 14:28:22.325000+00:00,150,T,FINRA,1.1815,132
2021-06-23 14:29:00.320000+00:00,2021-06-23 14:29:00.320000+00:00,40,T,FINRA,1.19,4
2021-06-23 14:29:01.462000+00:00,2021-06-23 14:29:01.462000+00:00,41,T,FINRA,1.1874,100
2021-06-23 14:30:50.327000+00:00,2021-06-23 14:30:50.327000+00:00,42,T,FINRA,1.1878,1
2021-06-23 14:30:59.740000+00:00,2021-06-23 14:30:59.740000+00:00,43,T,FINRA,1.1811,11
2021-06-23 14:32:23.323975+00:00,2021-06-23 14:32:23.323975+00:00,23,T,BATS,1.185,100
2021-06-23 14:33:04.612000+00:00,2021-06-23 14:33:04.612000+00:00,151,T,FINRA,1.1881,500
2021-06-23 14:33:33.381442+00:00,2021-06-23 14:33:33.381442+00:00,10,T,BYX,1.185,100
2021-06-23 14:33:42.952124029+00:00,2021-06-23 14:33:42.952124029+00:00,17,T,IEX,1.185,100
2021-06-23 14:34:57.756000+00:00,2021-06-23 14:34:57.756000+00:00,152,T,FINRA,1.19,100
2021-06-23 14:36:36.377000+00:00,2021-06-23 14:36:36.377000+00:00,44,T,FINRA,1.1878,10
2021-06-23 14:38:24.106000+00:00,2021-06-23 14:38:24.106000+00:00,153,T,FINRA,1.18,100
2021-06-23 14:38:24.106000+00:00,2021-06-23 14:38:24.106000+00:00,155,T,FINRA,1.18,100
2021-06-23 14:38:24.109000+00:00,2021-06-23 14:38:24.109000+00:00,154,T,FINRA,1.18,400
2021-06-23 14:38:24.109000+00:00,2021-06-23 14:38:24.109000+00:00,156,T,FINRA,1.18,400
2021-06-23 14:38:24.115537+00:00,2021-06-23 14:38:24.115537+00:00,53,T,EDGX,1.18,200
2021-06-23 14:38:24.115537+00:00,2021-06-23 14:38:24.115537+00:00,54,T,EDGX,1.18,100
2021-06-23 14:38:24.115537+00:00,2021-06-23 14:38:24.115537+00:00,55,T,EDGX,1.18,100
2021-06-23 14:38:24.115539+00:00,2021-06-23 14:38:24.115539+00:00,24,T,BATS,1.18,3
2021-06-23 14:38:24.115539+00:00,2021-06-23 14:38:24.115539+00:00,25,T,BATS,1.18,97
2021-06-23 14:38:24.115617642+00:00,2021-06-23 14:38:24.115617642+00:00,69,T,NASDAQ_FUTURES,1.18,100
2021-06-23 14:38:24.115617642+00:00,2021-06-23 14:38:24.115617642+00:00,70,T,NASDAQ_FUTURES,1.18,100
2021-06-23 14:38:24.115617642+00:00,2021-06-23 14:38:24.115617642+00:00,71,T,NASDAQ_FUTURES,1.18,100
2021-06-23 14:38:24.115617642+00:00,2021-06-23 14:38:24.115617642+00:00,72,T,NASDAQ_FUTURES,1.18,100
2021-06-23 14:38:24.115645440+00:00,2021-06-23 14:38:24.115645440+00:00,32,T,Arca,1.18,100
2021-06-23 14:38:24.115645440+00:00,2021-06-23 14:38:24.115645440+00:00,33,T,Arca,1.18,100
2021-06-23 14:38:24.115666944+00:00,2021-06-23 14:38:24.115666944+00:00,1,T,AMEX,1.18,100
2021-06-23 14:38:24.115667200+00:00,2021-06-23 14:38:24.115667200+00:00,9,T,NYSE,1.18,200
2021-06-23 14:38:24.120782786+00:00,2021-06-23 14:38:24.120782786+00:00,73,T,NASDAQ_FUTURES,1.18,11
2021-06-23 14:38:24.120782786+00:00,2021-06-23 14:38:24.120782786+00:00,74,T,NASDAQ_FUTURES,1.18,100
2021-06-23 14:38:24.120973+00:00,2021-06-23 14:38:24.120973+00:00,56,T,EDGX,1.18,100
2021-06-23 14:38:24.122779967+00:00,2021-06-23 14:38:24.122779967+00:00,75,T,NASDAQ_FUTURES,1.18,200
2021-06-23 14:38:24.122803200+00:00,2021-06-23 14:38:24.122803200+00:00,34,T,Arca,1.18,100
2021-06-23 14:38:24.124000+00:00,2021-06-23 14:38:24.124000+00:00,45,T,FINRA,1.1801,2189
2021-06-23 14:38:25.940277774+00:00,2021-06-23 14:38:25.940277774+00:00,1,T,PHLX,1.18,11
2021-06-23 14:38:31.356371846+00:00,2021-06-23 14:38:31.356371846+00:00,2,T,PHLX,1.18,19
2021-06-23 14:38:35.760000+00:00,2021-06-23 14:38:35.760000+00:00,46,T,FINRA,1.19,600
2021-06-23 14:38:35.761322127+00:00,2021-06-23 14:38:35.761322127+00:00,2,T,BSE,1.18,49
2021-06-23 14:38:44.771277+00:00,2021-06-23 14:38:44.771277+00:00,9,T,EDGA,1.18,100
2021-06-23 14:38:45.064861169+00:00,2021-06-23 14:38:45.064861169+00:00,18,T,IEX,1.18,100
2021-06-23 14:38:45.067000+00:00,2021-06-23 14:38:45.067000+00:00,157,T,FINRA,1.19,100
2021-06-23 14:39:06.007000+00:00,2021-06-23 14:39:06.007000+00:00,158,T,FINRA,1.18,200
2021-06-23 14:39:14.841000+00:00,2021-06-23 14:39:14.841000+00:00,47,T,FINRA,1.18,1
2021-06-23 14:39:46.391000+00:00,2021-06-23 14:39:46.391000+00:00,48,T,FINRA,1.175,3
2021-06-23 14:40:10.109579+00:00,2021-06-23 14:40:10.109579+00:00,57,T,EDGX,1.18,5
2021-06-23 14:40:10.109748440+00:00,2021-06-23 14:40:10.109748440+00:00,76,T,NASDAQ_FUTURES,1.175,49
2021-06-23 14:40:10.109748440+00:00,2021-06-23 14:40:10.109748440+00:00,77,T,NASDAQ_FUTURES,1.18,200
2021-06-23 14:40:10.109748440+00:00,2021-06-23 14:40:10.109748440+00:00,78,T,NASDAQ_FUTURES,1.18,51
2021-06-23 14:40:10.110040115+00:00,2021-06-23 14:40:10.110040115+00:00,19,T,IEX,1.18,7
2021-06-23 14:40:10.110456804+00:00,2021-06-23 14:40:10.110456804+00:00,79,T,NASDAQ_FUTURES,1.18,20
2021-06-23 14:40:57.304000+00:00,2021-06-23 14:40:57.304000+00:00,159,T,FINRA,1.179,200
2021-06-23 14:40:57.305000+00:00,2021-06-23 14:40:57.305000+00:00,49,T,FINRA,1.179,2300
2021-06-23 14:40:57.481000+00:00,2021-06-23 14:40:57.481000+00:00,50,T,FINRA,1.1799,84
2021-06-23 14:41:19.422000+00:00,2021-06-23 14:41:19.422000+00:00,161,T,FINRA,1.18,100
2021-06-23 14:41:19.423229+00:00,2021-06-23 14:41:19.423229+00:00,58,T,EDGX,1.18,7
2021-06-23 14:41:19.423392193+00:00,2021-06-23 14:41:19.423392193+00:00,80,T,NASDAQ_FUTURES,1.18,29
2021-06-23 14:41:19.423392193+00:00,2021-06-23 14:41:19.423392193+00:00,81,T,NASDAQ_FUTURES,1.18,100
2021-06-23 14:41:19.423392193+00:00,2021-06-23 14:41:19.423392193+00:00,82,T,NASDAQ_FUTURES,1.18,100
2021-06-23 14:41:19.423428253+00:00,2021-06-23 14:41:19.423428253+00:00,83,T,NASDAQ_FUTURES,1.18,200
2021-06-23 14:41:19.423445510+00:00,2021-06-23 14:41:19.423445510+00:00,84,T,NASDAQ_FUTURES,1.18,29
2021-06-23 14:41:19.424000+00:00,2021-06-23 14:41:19.424000+00:00,160,T,FINRA,1.1799,264
2021-06-23 14:41:19.424153536+00:00,2021-06-23 14:41:19.424153536+00:00,85,T,NASDAQ_FUTURES,1.18,100
2021-06-23 14:41:19.424153536+00:00,2021-06-23 14:41:19.424153536+00:00,86,T,NASDAQ_FUTURES,1.18,100
2021-06-23 14:41:19.424171158+00:00,2021-06-23 14:41:19.424171158+00:00,87,T,NASDAQ_FUTURES,1.18,300
2021-06-23 14:41:20.075000+00:00,2021-06-23 14:41:20.075000+00:00,162,T,FINRA,1.18,200
2021-06-23 14:41:29.084052224+00:00,2021-06-23 14:41:29.084052224+00:00,10,T,NYSE,1.18,100
2021-06-23 14:42:05.883943+00:00,2021-06-23 14:42:05.883943+00:00,59,T,EDGX,1.18,2314
2021-06-23 14:43:24.532000+00:00,2021-06-23 14:43:24.532000+00:00,163,T,FINRA,1.1806,737
2021-06-23 14:43:25.006000+00:00,2021-06-23 14:43:25.006000+00:00,165,T,FINRA,1.19,80
2021-06-23 14:43:25.147933859+00:00,2021-06-23 14:43:25.147933859+00:00,20,T,IEX,1.185,100
2021-06-23 14:43:25.150000+00:00,2021-06-23 14:43:25.150000+00:00,164,T,FINRA,1.19,100
2021-06-23 14:44:51.324000+00:00,2021-06-23 14:44:51.324000+00:00,166,T,FINRA,1.185,1
2021-06-23 14:44:51.394000+00:00,2021-06-23 14:44:51.394000+00:00,51,T,FINRA,1.181,11
2021-06-23 14:44:57.143000+00:00,2021-06-23 14:44:57.143000+00:00,167,T,FINRA,1.185,1100
2021-06-23 14:45:01.703706954+00:00,2021-06-23 14:45:01.703706954+00:00,21,T,IEX,1.185,100
2021-06-23 14:45:01.721000+00:00,2021-06-23 14:45:01.721000+00:00,168,T,FINRA,1.185,92
2021-06-23 14:45:39.379000+00:00,2021-06-23 14:45:39.379000+00:00,169,T,FINRA,1.1879,15
2021-06-23 14:46:16.329000+00:00,2021-06-23 14:46:16.329000+00:00,170,T,FINRA,1.185,500
2021-06-23 14:46:16.612000+00:00,2021-06-23 14:46:16.612000+00:00,52,T,FINRA,1.185,8
2021-06-23 14:46:16.917000+00:00,2021-06-23 14:46:16.917000+00:00,171,T,FINRA,1.185,500
2021-06-23 14:46:17.853000+00:00,2021-06-23 14:46:17.853000+00:00,172,T,FINRA,1.185,1000
2021-06-23 14:47:59.055000+00:00,2021-06-23 14:47:59.055000+00:00,53,T,FINRA,1.1885,500
